STATE,ST_CASE,VEH_NO,PVE_FORMS,PNUMOCCS,PDAY,PMONTH,PHOUR,PMINUTE,PHARM_EV,PMAN_COLL,PTYPE,PHIT_RUN,PREG_STAT,POWNER,PMAKE,PMODEL,PMAK_MOD,PBODYTYP,PMODYEAR,PVIN,PVIN_1,PVIN_2,PVIN_3,PVIN_4,PVIN_5,PVIN_6,PVIN_7,PVIN_8,PVIN_9,PVIN_10,PVIN_11,PVIN_12,PTRAILER,PMCARR_I1,PMCARR_I2,PMCARR_ID,PGVWR,PV_CONFIG,PCARGTYP,PHAZ_INV,PHAZPLAC,PHAZ_ID,PHAZ_CNO,PHAZ_REL,PBUS_USE,PSP_USE,PEM_USE,PUNDERIDE,PIMPACT1,PVEH_SEV,PTOWED,PM_HARM,PVEH_SC1,PVEH_SC2,PFIRE,PDEATHS,YEAR
Texas,482001.0,2.0,1.0,None,3,July,0:00am-0:59am,20,Fence,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,401.0,Ford Bronco (thru 1977)/Bronco II/Explorer/Explorer Sport,"Compact Utility (Utility Vehicle Categories ""Small"" and ""Midsize"")",2002.0,1FMZU62E42ZC,1,F,M,Z,U,6,2,E,4,2,Z,C,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482035.0,1.0,2.0,03,10,August,5:00am-5:59am,0,Motor Vehicle In-Transport,Other,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,23.0,Chevrolet HHR,Station Wagon (excluding van and truck based),2008.0,3GNDA13D08S5,3,G,N,D,A,1,3,D,0,8,S,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482040.0,2.0,2.0,None,12,August,4:00am-4:59am,27,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,881.0,Freightliner Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2007.0,1FUJA6CK37LX,1,F,U,J,A,6,C,K,3,7,L,X,One Trailing Unit,US DOT,387401,57387401,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Cargo Tank,Yes,Yes,1203.0,03,Yes,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left,Disabling Damage,Towed Due to Disabling Damage,Fire/Explosion,None,None,Yes,0.0,2016
Texas,482084.0,2.0,2.0,01,8,August,6:00pm-6:59pm,0,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,2.0,"Chevrolet Impala/Caprice (For SS from 2014 on, use 20-021.)","4-door sedan, hardtop",2004.0,2G1WH52K7491,2,G,1,W,H,5,2,K,7,4,9,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left-Back Side,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482126.0,2.0,1.0,None,21,August,9:00am-9:59am,12,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Alabama,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Mack,881.0,Mack Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2016.0,1M1AW01Y5GM0,1,M,1,A,W,0,1,Y,5,G,M,0,One Trailing Unit,US DOT,00978310,5700978310,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482153.0,2.0,1.0,01,19,August,12:00pm-12:59pm,14,Pedestrian,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Texas,Vehicle Registered as Business/Company/Government Vehicle,GMC,881.0,GMC Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (19,500 lbs. < GVWR < or = 26,000 lbs.)",2005.0,1GDJ7C1C25F5,1,G,D,J,7,C,1,C,2,5,F,5,No Trailing Units,US DOT,2158864,572158864,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",No Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Working Motor Vehicle,None,None,No or Not Reported,0.0,2016
Texas,482180.0,2.0,1.0,None,26,August,4:00am-4:59am,7,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,GMC,481.0,"GMC C, K, R, V-series pickup/     Sierra","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",1993.0,2GDEC19K2P15,2,G,D,E,C,1,9,K,2,P,1,5,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left,Disabling Damage,Towed Due to Disabling Damage,Parked Motor Vehicle,None,None,No or Not Reported,0.0,2016
Texas,482180.0,3.0,1.0,None,26,August,4:00am-4:59am,7,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Mercury,17.0,Mercury Sable,"4-door sedan, hardtop",2004.0,1MEFM55S34A6,1,M,E,F,M,5,5,S,3,4,A,6,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482240.0,2.0,1.0,None,5,September,2:00am-2:59am,11,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,California,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Kenworth,881.0,Kenworth Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2006.0,1XKADB9X46J1,1,X,K,A,D,B,9,X,4,6,J,1,One Trailing Unit,US DOT,1285558,571285558,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482336.0,2.0,1.0,02,12,September,11:00pm-11:59pm,25,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,GMC,481.0,"GMC C, K, R, V-series pickup/     Sierra","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",1996.0,1GTEC19MXTE5,1,G,T,E,C,1,9,M,X,T,E,5,One Trailing Unit,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,7 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482344.0,2.0,1.0,01,14,September,11:00am-11:59am,35,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Indiana,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Freightliner,881.0,Freightliner Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2016.0,3AKJGLD58GSG,3,A,K,J,G,L,D,5,8,G,S,G,One Trailing Unit,US DOT,1252905,571252905,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Van/Enclosed Box,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482364.0,2.0,1.0,None,19,September,9:00am-9:59am,11,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,17.0,Ford Taurus/Taurus X,"4-door sedan, hardtop",2002.0,1FAHP55U92G1,1,F,A,H,P,5,5,U,9,2,G,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,9 Clock Point,Minor Damage,Towed Not Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482382.0,2.0,1.0,None,27,July,0:00am-0:59am,29,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,884.0,Chevrolet Medium/Heavy -Unknown engine location,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",2015.0,1GB3CYC84FF1,1,G,B,3,C,Y,C,8,4,F,F,1,No Trailing Units,Unknown,Unknown,Unknown,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Unknown Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482402.0,1.0,1.0,None,16,September,8:00pm-8:59pm,20,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Multiple State Registration,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Kenworth,881.0,Kenworth Medium/Heavy - CBE,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2004.0,1XKADB9X54J0,1,X,K,A,D,B,9,X,5,4,J,0,One Trailing Unit,US DOT,2551585,572551585,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Left,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482402.0,3.0,1.0,01,16,September,8:00pm-8:59pm,20,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,37.0,Ford Focus,"4-door sedan, hardtop",2015.0,1FADP3E2XFL3,1,F,A,D,P,3,E,2,X,F,L,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Parked Motor Vehicle,None,None,No or Not Reported,0.0,2016
Texas,482425.0,2.0,1.0,None,22,September,5:00pm-5:59pm,38,Pedestrian,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Dodge,881.0,Dodge Medium/Heavy - CBE,Single-unit straight truck or Cab-Chassis (GVWR unknown),2015.0,3C7WRLALXFG5,3,C,7,W,R,L,A,L,X,F,G,5,One Trailing Unit,US DOT,2472343,572472343,"10,001 lbs - 26,000 lbs",Truck Pulling Trailer(s),Unknown Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482471.0,2.0,1.0,01,25,September,2:00am-2:59am,34,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Oklahoma,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Chevrolet,481.0,"Chevrolet C, K, R, V-series pickup/Silverado","Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",2007.0,1GCEC14V67Z1,1,G,C,E,C,1,4,V,6,7,Z,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Parked Motor Vehicle,None,None,No or Not Reported,0.0,2016
Texas,482471.0,3.0,1.0,None,25,September,2:00am-2:59am,34,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Other Make,988.0,Other Make Other (bus),Other Bus Type,2000.0,2PCY33498Y10,2,P,C,Y,3,3,4,9,8,Y,1,0,One Trailing Unit,None,None,None,"26,001 lbs. or more","Bus (seats for more than 15 occupants, including driver)",Bus,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Reported,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Unknown,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482570.0,2.0,1.0,03,6,October,11:00pm-11:59pm,54,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Toyota,32.0,Toyota Corolla,"4-door sedan, hardtop",1999.0,1NXBR18E2XZ2,1,N,X,B,R,1,8,E,2,X,Z,2,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482581.0,2.0,2.0,01,10,October,1:00pm-1:59pm,0,Working Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Texas,Unknown,GMC,881.0,GMC Medium/Heavy - CBE,"Single-unit straight truck or Cab-Chassis (10,000 lbs. < GVWR < or = 19,500 lbs.)",1998.0,1GDM7H1J6WJ5,1,G,D,M,7,H,1,J,6,W,J,5,No Trailing Units,None,None,None,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",No Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,Right,Disabling Damage,Towed Due to Disabling Damage,Working Motor Vehicle,None,None,No or Not Reported,0.0,2016
Texas,482590.0,2.0,1.0,None,3,October,7:00pm-7:59pm,0,Pedestrian,Not a Collision with Motor Vehicle In-Transport,"Working Motor Vehicle (highway construction, maintenance, utility only)",No,Texas,Vehicle Registered as Business/Company/Government Vehicle,Ford,481.0,Ford F-Series pickup,"Standard pickup (GVWR 4,500 to 10,00 lbs.)(Jeep Pickup, Comanche, Ram Pickup, D100-D350,....)",2016.0,1FT7W2A60GEA,1,F,T,7,W,2,A,6,0,G,E,A,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Working Motor Vehicle,None,None,No or Not Reported,0.0,2016
Texas,482610.0,2.0,1.0,None,10,October,6:00pm-6:59pm,52,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,880.0,"Ford Medium/Heavy Pickup (pickup-style only - over 10,000 lbs)","Medium/heavy Pickup (>10,000 lbs. GVWR)",2015.0,1FT8W3DT8FEB,1,F,T,8,W,3,D,T,8,F,E,B,One Trailing Unit,US DOT,2876622,572876622,"10,001 lbs - 26,000 lbs",Truck Pulling Trailer(s),Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,12 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482614.0,2.0,1.0,None,13,October,7:00pm-7:59pm,10,Curb,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Ford,422.0,Ford Expedition,"Large utility (ANSI D16.1 Utility Vehicle Categories and ""Full Size"" and ""Large"")",2011.0,1FMJU1H50BEF,1,F,M,J,U,1,H,5,0,B,E,F,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,3 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482655.0,2.0,1.0,01,11,October,2:00am-2:59am,45,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Multiple State Registration,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Peterbilt,884.0,Peterbilt Medium/Heavy - Unknown engine location,"Truck-tractor (Cab only, or with any number of trailing unit; any weight)",2015.0,1XPHD49X0FD2,1,X,P,H,D,4,9,X,0,F,D,2,One Trailing Unit,US DOT,151375,57151375,"26,001 lbs. or more",Truck Tractor/Semi-Trailer,Flatbed,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482679.0,2.0,2.0,01,22,October,10:00am-10:59am,32,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,International Harvester/Navistar,884.0,International Harvester/Navistar Medium/Heavy - Unknown engine location,Single-unit straight truck or Cab-Chassis (GVWR unknown),2005.0,1HTMMAAM15H6,1,H,T,M,M,A,A,M,1,5,H,6,No Trailing Units,Unknown,Unknown,Unknown,"10,001 lbs - 26,000 lbs","Single-Unit Truck (2- axle and GVWR more than 10,000 lbs)",Unknown Cargo Body Type,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Minor Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482740.0,2.0,1.0,01,23,October,2:00am-2:59am,21,Parked Motor Vehicle,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Within the Trafficway,No,Wisconsin,Driverless/Motor Vehicle Parked/Stopped Off Roadway,Buick / Opel,22.0,Buick / Opel LaCrosse,"4-door sedan, hardtop",2012.0,1G4GB5E34CF1,1,G,4,G,B,5,E,3,4,C,F,1,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Disabling Damage,Towed Due to Disabling Damage,Motor Vehicle In-Transport,None,None,No or Not Reported,1.0,2016
Texas,482770.0,2.0,1.0,None,30,October,8:00am-8:59am,11,Curb,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KIA,34.0,KIA Optima,"4-door sedan, hardtop",2015.0,5XXGM4A71FG4,5,X,X,G,M,4,A,7,1,F,G,4,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,6 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
Texas,482770.0,3.0,1.0,None,30,October,8:00am-8:59am,11,Curb,Not a Collision with Motor Vehicle In-Transport,Motor Vehicle Not In-Transport Outside the Trafficway,No,Texas,Driverless/Motor Vehicle Parked/Stopped Off Roadway,KIA,34.0,KIA Optima,"4-door sedan, hardtop",2015.0,5XXGM4A75FG3,5,X,X,G,M,4,A,7,5,F,G,3,No Trailing Units,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable (N/A),No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not a Bus,No Special Use,Not Applicable,No Underride or Override Noted,9 Clock Point,Functional Damage,Not Towed,Motor Vehicle In-Transport,None,None,No or Not Reported,0.0,2016
